incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Virginia Public Engines Shapes - srfu-ji83
829424649,2016-00023317,12/14/16 17:30,BURGLARY/B&E,BURGLARY/B&E,,100 Block CULBRETH ROAD,,CHARLOTTESVILLE,VA,22903,,38.0388961,-78.5050959,12/20/17 18:23,12/20/17 22:16,POINT (-78.5050959 38.0388961),17,Wednesday,Breaking & Entering,361237
829424892,2016-00023363,12/15/16 17:10,LARCENY:OTHER,LARCENY:OTHER,,200 Block MCCORMICK ROAD,,CHARLOTTESVILLE,VA,22903,,38.0336118,-78.507779,12/20/17 18:23,12/20/17 22:16,POINT (-78.507779 38.0336118),17,Thursday,Theft,361237
829424493,2016-00023428,12/16/16 21:08,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),21,Friday,Assault,
829424497,2016-00023703,12/21/16 13:27,SIMPLE ASSAULT,SIMPLE ASSAULT,,1300 Block LEE STREET,,CHARLOTTESVILLE,VA,22903,,38.0313639,-78.4989202,12/20/17 18:23,12/20/17 22:16,POINT (-78.4989202 38.0313639),13,Wednesday,Assault,
829424496,2016-00023709,12/21/16 19:00,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),19,Wednesday,Assault,
829424495,2016-00023770,12/22/16 12:40,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREE,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),12,Thursday,Assault,
829424494,2016-00023799,12/23/16 3:32,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),3,Friday,Assault,
829425199,2016-00023798,12/23/16 4:08,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,STADIUM ROAD @ EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0327601,-78.5090894,12/20/17 18:23,12/20/17 22:16,POINT (-78.5090894 38.0327601),4,Friday,Drugs,361237
829425262,2016-00023819,12/23/16 11:45,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22903,,38.0317814,-78.4996818,12/20/17 18:23,12/20/17 22:16,POINT (-78.49968179999999 38.0317814),11,Friday,Disorder,
829424891,2016-00023821,12/23/16 12:30,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),12,Friday,Theft,
829424444,2016-00023899,12/26/16 1:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),1,Monday,Assault,
829425198,2016-00023932,12/26/16 20:30,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1200 Block W MAIN ST,,CHARLOTTESVILLE,VA,22903,,38.0327705,-78.4973759,12/20/17 18:23,12/20/17 22:16,POINT (-78.4973759 38.0327705),20,Monday,Drugs,
829425263,2016-00024133,12/30/16 10:51,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),10,Friday,Disorder,
829424490,2016-00024146,12/30/16 20:39,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),20,Friday,Assault,
829425200,2016-00024206,12/31/16 23:31,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,UNIVERSITY AVE AND MCCORMICK ROAD,,CHARLOTTESVILLE,VA,22903,,38.0368366,-78.5036373,12/20/17 18:23,12/20/17 22:16,POINT (-78.5036373 38.0368366),23,Saturday,Drugs,361237
829422233,2017-00000142,1/3/17 3:15,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 17:52,12/20/17 22:16,POINT (-78.4988225 38.0311849),3,Tuesday,Property Crime,
829422232,2017-00000143,1/3/17 4:45,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 17:52,12/20/17 22:16,POINT (-78.4988225 38.0311849),4,Tuesday,Property Crime,
829424682,2017-00000183,1/3/17 19:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),19,Tuesday,Theft,
829424681,2017-00000248,1/4/17 17:00,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block W. MAIN STREET,,CHARLOTTESVILLE,VA,22903,,38.0327705,-78.4973759,12/20/17 18:23,12/20/17 22:16,POINT (-78.4973759 38.0327705),17,Wednesday,Theft,
829424491,2017-00000403,1/6/17 15:21,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),15,Friday,Assault,
829424492,2017-00000429,1/6/17 23:55,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),23,Friday,Assault,
829424683,2017-00000564,1/9/17 17:45,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),17,Monday,Theft,
864415531,2018-00014958,7/19/18 8:55,SIMPLE ASSAULT,SIMPLE ASSAULT,,900 Block FOREST ST,,CHARLOTTESVILLE,VA,,,38.0387,-78.4854,7/19/18 22:22,7/23/18 16:38,POINT (-78.4854 38.0387),8,Thursday,Assault,
829424812,2017-00000569,1/9/17 18:46,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,500 Block ALDERMAN ROAD,,CHARLOTTESVILLE,VA,22903,,38.0360198,-78.5159183,12/20/17 18:23,12/20/17 22:16,POINT (-78.5159183 38.0360198),18,Monday,Theft from Vehicle,361237
829424503,2017-00000580,1/9/17 21:35,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),21,Monday,Assault,
829424647,2017-00000629,1/10/17 18:15,BURGLARY/B&E,BURGLARY/B&E,,400 Block LAMBETH COMMONS,,CHARLOTTESVILLE,VA,22903,,38.0420952,-78.5052113,12/20/17 18:23,12/20/17 22:16,POINT (-78.5052113 38.0420952),18,Tuesday,Breaking & Entering,361237
829424502,2017-00000948,1/14/17 12:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),12,Saturday,Assault,
829422234,2017-00000996,1/15/17 12:03,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,400 Block LANE ROAD,,CHARLOTTESVILLE,VA,22903,,38.030514,-78.49899,12/20/17 17:52,12/20/17 22:16,POINT (-78.49898999999999 38.030514),12,Sunday,Property Crime,
829422235,2017-00001095,1/17/17 4:05,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 17:52,12/20/17 22:16,POINT (-78.4988225 38.0311849),4,Tuesday,Property Crime,
829424648,2017-00001125,1/17/17 13:53,BURGLARY/B&E,BURGLARY/B&E,,500 Block BRANDON AVE,,CHARLOTTESVILLE,VA,22903,,38.0295445,-78.5049918,12/20/17 18:23,12/20/17 22:16,POINT (-78.5049918 38.0295445),13,Tuesday,Breaking & Entering,
829425266,2017-00001169,1/18/17 4:55,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1 Block EAST LAWN,,CHARLOTTESVILLE,VA,22903,,38.016291,-78.5100079,12/20/17 18:23,12/20/17 22:16,POINT (-78.51000789999999 38.016291),4,Wednesday,Disorder,
829425201,2017-00001159,1/18/17 5:50,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block HANCOCK DRIVE,,CHARLOTTESVILLE,VA,22968,,38.2267761,-78.3460352,12/20/17 18:23,12/20/17 22:16,POINT (-78.3460352 38.2267761),5,Wednesday,Drugs,
829424878,2017-00001196,1/18/17 14:01,LARCENY:OTHER,LARCENY:OTHER,,100 Block RUGBY RD,,CHARLOTTESVILLE,VA,22903,,38.0381623,-78.5029816,12/20/17 18:23,12/20/17 22:16,POINT (-78.5029816 38.0381623),14,Wednesday,Theft,361237
829424879,2017-00001354,1/20/17 16:30,LARCENY:OTHER,LARCENY:OTHER,,100 Block BAYLY DRIVE,,CHARLOTTESVILLE,VA,22903,,38.0389072,-78.5025192,12/20/17 18:23,12/20/17 22:16,POINT (-78.5025192 38.0389072),16,Friday,Theft,361237
829424684,2017-00001384,1/21/17 1:00,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),1,Saturday,Theft,361237
829424443,2017-00001406,1/21/17 5:46,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,100 Block 14TH ST NW,,CHARLOTTESVILLE,VA,22903,,38.0343989,-78.4990266,12/20/17 18:23,12/20/17 22:16,POINT (-78.4990266 38.0343989),5,Saturday,Assault,
829424685,2017-00001440,1/21/17 14:46,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD ROAD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),14,Saturday,Theft,361237
829424877,2017-00001454,1/21/17 23:55,LARCENY:OTHER,LARCENY:OTHER,,1 Block MONROE HILL,,CHARLOTTESVILLE,VA,22903,,38.0344543,-78.5065064,12/20/17 18:23,12/20/17 22:16,POINT (-78.50650639999999 38.0344543),23,Saturday,Theft,361237
829425203,2017-00001467,1/22/17 0:22,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1 Block BONNY CASTLE DR.,,CHARLOTTESVILLE,VA,22903,,38.0355191,-78.5102707,12/20/17 18:23,12/20/17 22:16,POINT (-78.51027069999999 38.03551909999999),0,Sunday,Drugs,361237
829425202,2017-00001468,1/22/17 0:35,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1 Block BONNY CASTLE,,CHARLOTTESVILLE,VA,22903,,38.0355191,-78.5102707,12/20/17 18:23,12/20/17 22:16,POINT (-78.51027069999999 38.03551909999999),0,Sunday,Drugs,361237
829422236,2017-00001501,1/22/17 7:20,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 17:52,12/20/17 22:16,POINT (-78.49866 38.0319188),7,Sunday,Property Crime,
829424504,2017-00001567,1/23/17 6:40,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),6,Monday,Assault,
829424646,2017-00001638,1/24/17 12:30,BURGLARY/B&E,BURGLARY/B&E,,500 Block GIBBONS,,CHARLOTTESVILLE,VA,22901,,38.0740479,-78.4587166,12/20/17 18:23,12/20/17 22:16,POINT (-78.4587166 38.0740479),12,Tuesday,Breaking & Entering,
829425264,2017-00001782,1/26/17 13:40,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),13,Thursday,Disorder,
829424811,2017-00001822,1/27/17 5:05,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),5,Friday,Theft from Vehicle,
829424686,2017-00001864,1/27/17 19:08,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),19,Friday,Theft,361237
829424645,2017-00001862,1/27/17 20:24,BURGLARY/B&E,BURGLARY/B&E,,400 Block LAMBETH DORMS,,CHARLOTTESVILLE,VA,22904,,38.0331636,-78.514679,12/20/17 18:23,12/20/17 22:16,POINT (-78.514679 38.0331636),20,Friday,Breaking & Entering,361237
829425205,2017-00001993,1/29/17 5:27,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block ROOSEVELT BROWN BLVD,,CHARLOTTESVILLE,VA,22903,,38.0325938,-78.4947546,12/20/17 18:23,12/20/17 22:16,POINT (-78.4947546 38.0325938),5,Sunday,Drugs,
829424880,2017-00002190,1/31/17 19:04,LARCENY:OTHER,LARCENY:OTHER,,400 Block WHITEHEAD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),19,Tuesday,Theft,361237
829425206,2017-00002266,2/2/17 0:51,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1 Block BONNYCASTLE DRIVE,,CHARLOTTESVILLE,VA,22903,,38.0355336,-78.5102624,12/20/17 18:23,12/20/17 22:16,POINT (-78.5102624 38.0355336),0,Thursday,Drugs,361237
829424881,2017-00002337,2/2/17 21:25,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),21,Thursday,Theft,
829425265,2017-00002429,2/4/17 0:49,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),0,Saturday,Disorder,
829425204,2017-00002445,2/4/17 5:17,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,700 Block ALDERMAN,,CHARLOTTESVILLE,VA,22903,,38.0308584,-78.5155051,12/20/17 18:23,12/20/17 22:16,POINT (-78.5155051 38.0308584),5,Saturday,Drugs,361237
829424883,2017-00002550,2/5/17 19:00,LARCENY:OTHER,LARCENY:OTHER,,1900 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,22903,,38.0365826,-78.5029444,12/20/17 18:23,12/20/17 22:16,POINT (-78.50294439999999 38.0365826),19,Sunday,Theft,
829424882,2017-00002594,2/6/17 6:57,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),6,Monday,Theft,
829424890,2017-00002612,2/6/17 15:50,LARCENY:OTHER,LARCENY:OTHER,,300 Block MASSIE ROAD,,CHARLOTTESVILLE,VA,22903,,38.045308,-78.509846,12/20/17 18:23,12/20/17 22:16,POINT (-78.50984600000001 38.045308),15,Monday,Theft,361237
829424889,2017-00002616,2/6/17 16:07,LARCENY:OTHER,LARCENY:OTHER,,300 Block MASSIE ROAD,,CHARLOTTESVILLE,VA,22903,,38.045308,-78.509846,12/20/17 18:23,12/20/17 22:16,POINT (-78.50984600000001 38.045308),16,Monday,Theft,361237
829424888,2017-00002617,2/6/17 16:15,LARCENY:OTHER,LARCENY:OTHER,,300 Block MASSIE ROAD,,CHARLOTTESVILLE,VA,22903,,38.045308,-78.509846,12/20/17 18:23,12/20/17 22:16,POINT (-78.50984600000001 38.045308),16,Monday,Theft,361237
829424887,2017-00002618,2/6/17 16:41,LARCENY:OTHER,LARCENY:OTHER,,300 Block MASSIE ROAD,,CHARLOTTESVILLE,VA,22903,,38.045308,-78.509846,12/20/17 18:23,12/20/17 22:16,POINT (-78.50984600000001 38.045308),16,Monday,Theft,361237
829424886,2017-00002619,2/6/17 16:50,LARCENY:OTHER,LARCENY:OTHER,,300 Block MASSIE ROAD,,CHARLOTTESVILLE,VA,22903,,38.045308,-78.509846,12/20/17 18:23,12/20/17 22:16,POINT (-78.50984600000001 38.045308),16,Monday,Theft,361237
829424885,2017-00002620,2/6/17 17:00,LARCENY:OTHER,LARCENY:OTHER,,300 Block MASSIE ROAD,,CHARLOTTESVILLE,VA,22903,,38.045308,-78.509846,12/20/17 18:23,12/20/17 22:16,POINT (-78.50984600000001 38.045308),17,Monday,Theft,361237
829424884,2017-00002621,2/6/17 17:08,LARCENY:OTHER,LARCENY:OTHER,,300 Block MASSIE ROAD,,CHARLOTTESVILLE,VA,22903,,38.045308,-78.509846,12/20/17 18:23,12/20/17 22:16,POINT (-78.50984600000001 38.045308),17,Monday,Theft,361237
829425261,2017-00002779,2/8/17 10:45,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),10,Wednesday,Disorder,
829425008,2017-00002778,2/8/17 11:06,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,,1100 Block WEST MAIN ST,,CHARLOTTESVILLE,VA,22903,,38.0334427,-78.4959011,12/20/17 18:23,12/20/17 22:16,POINT (-78.4959011 38.03344269999999),11,Wednesday,Theft of Vehicle,
829425260,2017-00002808,2/8/17 23:10,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,200 Block MASSIE ROAD,,CHARLOTTESVILLE,VA,22903,,38.0458774,-78.5066485,12/20/17 18:23,12/20/17 22:16,POINT (-78.5066485 38.0458774),23,Wednesday,Disorder,361237
829425048,2017-00002834,2/9/17 12:49,STOLEN PROPERTY OFFENSES,STOLEN PROPERTY OFFENSES,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),12,Thursday,Theft,
829422237,2017-00002849,2/9/17 15:14,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0366948,-78.505187,12/20/17 17:52,12/20/17 22:16,POINT (-78.50518699999999 38.0366948),15,Thursday,Property Crime,361237
829424485,2017-00002904,2/10/17 14:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,100 Block VAUGHN DR,,CHARLOTTESVILLE,VA,22903,,38.0305961,-78.518695,12/20/17 18:23,12/20/17 22:16,POINT (-78.518695 38.0305961),14,Friday,Assault,361237
829424690,2017-00002910,2/10/17 18:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22904,,38.0348323,-78.5150632,12/20/17 18:23,12/20/17 22:16,POINT (-78.5150632 38.0348323),18,Friday,Theft,361237
829424486,2017-00003008,2/11/17 23:54,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),23,Saturday,Assault,
829422238,2017-00003028,2/12/17 4:50,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,100 Block RUPPEL DRIVE,,CHARLOTTESVILLE,VA,22903,,38.032816,-78.5033371,12/20/17 17:52,12/20/17 22:16,POINT (-78.5033371 38.032816),4,Sunday,Property Crime,361237
829424487,2017-00003032,2/12/17 6:08,SIMPLE ASSAULT,SIMPLE ASSAULT,,1600 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,22903,,38.0360591,-78.5011611,12/20/17 18:23,12/20/17 22:16,POINT (-78.50116109999999 38.0360591),6,Sunday,Assault,
829424816,2017-00003059,2/12/17 14:00,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),14,Sunday,Theft from Vehicle,
829424815,2017-00003073,2/12/17 18:00,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),18,Sunday,Theft from Vehicle,
829424790,2017-00003129,2/13/17 20:00,THEFT FROM COIN-OPERATING MACHINE,THEFT FROM COIN-OPERATING MACHINE,,400 Block MCCORMICK ROAD,,CHARLOTTESVILLE,VA,22904,,38.0354749,-78.5111932,12/20/17 18:23,12/20/17 22:16,POINT (-78.5111932 38.0354749),20,Monday,Theft,361237
829424489,2017-00003260,2/15/17 7:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),7,Wednesday,Assault,
829424688,2017-00003281,2/15/17 15:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,1300 Block JEFFERSON PARK AVENUE,,CHARLOTTESVILLE,VA,22903,,38.0320396,-78.50043,12/20/17 18:23,12/20/17 22:16,POINT (-78.50043 38.0320396),15,Wednesday,Theft,
829424687,2017-00003352,2/16/17 14:41,THEFT FROM BUILDING,THEFT FROM BUILDING,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0366948,-78.505187,12/20/17 18:23,12/20/17 22:16,POINT (-78.50518699999999 38.0366948),14,Thursday,Theft,361237
829424488,2017-00003407,2/17/17 8:15,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),8,Friday,Assault,
829424854,2017-00003409,2/17/17 14:26,LARCENY:OTHER,LARCENY:OTHER,,200 Block EMMET ST S,,CHARLOTTESVILLE,VA,22903,,38.0374763,-78.5071495,12/20/17 18:23,12/20/17 22:16,POINT (-78.5071495 38.0374763),14,Friday,Theft,361237
829424689,2017-00003493,2/18/17 17:15,THEFT FROM BUILDING,THEFT FROM BUILDING,,1 Block UNIVERSITY GARDENS,,CHARLOTTESVILLE,VA,22903,,38.045429,-78.5041376,12/20/17 18:23,12/20/17 22:16,POINT (-78.50413759999999 38.045429),17,Saturday,Theft,
829424853,2017-00003659,2/20/17 10:59,LARCENY:OTHER,LARCENY:OTHER,,1800 Block STADIUM RD,,CHARLOTTESVILLE,VA,22903,,38.030822,-78.513229,12/20/17 18:23,12/20/17 22:16,POINT (-78.513229 38.030822),10,Monday,Theft,361237
829424852,2017-00003677,2/20/17 15:10,LARCENY:OTHER,LARCENY:OTHER,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,22903,,38.034081,-78.504633,12/20/17 18:23,12/20/17 22:16,POINT (-78.504633 38.034081),15,Monday,Theft,361237
829424482,2017-00003766,2/21/17 15:15,SIMPLE ASSAULT,SIMPLE ASSAULT,,200 Block MCCORMICK ROAD,,CHARLOTTESVILLE,VA,22903,,38.0336118,-78.507779,12/20/17 18:23,12/20/17 22:16,POINT (-78.507779 38.0336118),15,Tuesday,Assault,361237
829424858,2017-00003828,2/22/17 11:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0347333,-78.5056856,12/20/17 18:23,12/20/17 22:16,POINT (-78.50568559999999 38.0347333),11,Wednesday,Theft,361237
829424859,2017-00003830,2/22/17 11:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0347333,-78.5056856,12/20/17 18:23,12/20/17 22:16,POINT (-78.50568559999999 38.0347333),11,Wednesday,Theft,361237
829424860,2017-00003831,2/22/17 11:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0347333,-78.5056856,12/20/17 18:23,12/20/17 22:16,POINT (-78.50568559999999 38.0347333),11,Wednesday,Theft,361237
829424861,2017-00003832,2/22/17 11:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0347333,-78.5056856,12/20/17 18:23,12/20/17 22:16,POINT (-78.50568559999999 38.0347333),11,Wednesday,Theft,361237
829424862,2017-00003833,2/22/17 11:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0347333,-78.5056856,12/20/17 18:23,12/20/17 22:16,POINT (-78.50568559999999 38.0347333),11,Wednesday,Theft,361237
829424863,2017-00003834,2/22/17 11:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0347333,-78.5056856,12/20/17 18:23,12/20/17 22:16,POINT (-78.50568559999999 38.0347333),11,Wednesday,Theft,361237
829424864,2017-00003835,2/22/17 11:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0347333,-78.5056856,12/20/17 18:23,12/20/17 22:16,POINT (-78.50568559999999 38.0347333),11,Wednesday,Theft,361237
829424865,2017-00003836,2/22/17 11:18,LARCENY:OTHER,LARCENY:OTHER,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0351602,-78.5054457,12/20/17 18:23,12/20/17 22:16,POINT (-78.5054457 38.0351602),11,Wednesday,Theft,361237
829424855,2017-00003897,2/23/17 5:30,LARCENY:OTHER,LARCENY:OTHER,,1 Block BONNYCASTLE DRIVE,,CHARLOTTESVILLE,VA,22903,,38.0355191,-78.5102707,12/20/17 18:23,12/20/17 22:16,POINT (-78.51027069999999 38.03551909999999),5,Thursday,Theft,361237
